Producto,Producto de terceros,Precio unitario,Categoría,Unidades vendidas,Día de semana,Hora del día,Cliente regular,Método de pago,Zona de panadería,Día laboral durante feriado,Pedido
42,0,2.0,1,7,4,20,0,0,0,0,0
42,1,0.5,1,4,4,7,0,1,0,0,0
5,1,5.0,0,6,7,6,0,0,2,0,0
1,1,10.0,2,4,7,19,0,0,2,0,0
17,1,3.0,0,5,4,14,0,2,0,0,0
22,1,10.0,0,2,2,8,0,1,0,0,0
35,0,5.0,2,2,7,21,0,1,0,0,0
42,1,3.0,2,5,5,8,1,0,2,0,1
29,1,10.0,1,3,5,18,0,1,0,0,0
4,1,3.0,1,7,6,12,0,0,0,0,0
5,0,0.5,1,7,7,6,0,0,1,0,0
11,1,1.0,1,5,1,14,0,1,0,0,0
21,1,0.66,0,3,4,12,0,1,1,0,0
36,1,0.5,0,1,3,21,0,0,1,0,0
12,0,10.0,2,7,4,20,0,1,2,1,0
26,1,5.0,1,4,1,14,0,1,2,0,0
33,1,8.0,1,0,4,13,0,1,2,0,0
7,1,0.5,1,1,2,10,0,1,2,0,0
7,0,3.0,0,5,1,17,1,2,0,0,0
26,0,15.0,2,8,5,8,0,2,0,0,0
41,0,8.0,0,10,5,16,0,0,0,0,0
5,0,8.0,2,4,2,14,1,0,1,1,0
21,1,0.5,2,5,5,21,1,2,2,0,0
14,1,0.5,0,8,6,10,0,0,0,0,0
4,0,2.0,0,4,2,21,0,2,0,0,1
23,0,1.0,2,6,5,14,1,0,2,0,0
43,1,0.5,0,6,7,8,0,1,1,0,0
20,1,1.0,0,5,5,11,1,1,1,0,0
15,0,10.0,2,6,6,18,0,2,2,0,0
29,0,10.0,2,9,4,7,0,2,2,0,0
8,0,0.5,1,4,7,8,0,2,0,0,0
42,0,1.0,0,5,1,7,1,2,1,0,1
33,1,1.0,2,4,5,17,1,1,2,0,0
40,0,0.66,0,7,1,7,0,1,1,0,0
28,0,2.0,0,9,1,10,0,2,1,0,0
27,1,8.0,2,5,5,15,0,2,0,0,0
4,1,0.5,1,6,7,9,1,0,0,0,0
15,1,0.5,2,3,1,16,0,1,2,0,0
36,1,0.5,2,6,6,9,0,1,1,1,0
38,1,10.0,0,5,2,18,1,2,0,0,0
1,0,1.5,1,4,7,13,0,0,0,0,0
3,0,10.0,2,6,6,19,0,1,1,0,0
24,0,1.5,0,7,3,11,0,0,1,0,0
27,1,3.0,2,5,2,21,0,0,1,0,0
41,0,3.5,0,5,7,15,0,1,1,0,0
37,1,5.0,2,6,5,7,0,1,0,0,0
35,0,5.0,1,1,2,18,0,0,0,0,0
29,0,1.0,2,5,6,6,0,0,2,0,0
24,1,3.5,0,2,7,10,0,1,1,0,0
24,1,3.0,2,6,3,20,0,2,2,0,1
43,0,0.5,1,5,7,12,0,0,0,0,0
4,0,0.5,1,2,2,10,0,1,1,0,0
3,0,2.0,1,3,7,21,1,0,2,0,0
35,0,0.5,1,5,1,17,0,1,2,0,0
23,0,0.66,0,3,7,9,0,0,2,0,0
23,1,5.0,2,10,5,10,0,0,0,0,0
5,1,5.0,1,8,1,16,0,2,0,0,0
31,1,3.0,2,4,7,15,0,0,2,0,0
42,1,3.5,0,8,1,13,0,0,0,0,0
6,0,8.0,2,3,5,10,0,0,0,1,0
38,0,10.0,2,5,5,14,0,1,2,0,0
10,1,0.5,1,4,4,15,1,1,2,0,0
41,0,8.0,1,4,3,12,0,1,1,0,0
7,1,10.0,0,6,7,16,1,1,2,0,0
40,0,0.5,2,10,1,18,0,0,1,0,1
39,0,0.5,0,4,6,19,0,2,1,0,0
21,0,1.0,0,8,1,16,0,0,2,0,0
20,1,0.5,0,8,7,19,0,0,0,0,1
3,1,0.5,1,6,5,7,0,2,1,0,0
22,1,0.5,1,5,5,14,0,2,1,1,1
4,1,15.0,2,5,7,7,0,2,1,0,0
28,0,8.0,2,7,7,11,0,2,0,0,0
12,0,10.0,2,5,2,19,0,2,0,0,0
39,0,3.5,1,6,1,13,0,2,1,0,0
37,0,0.5,1,8,1,7,1,1,0,0,0
42,1,0.5,0,7,5,11,0,2,1,0,0
5,0,1.0,1,6,6,10,0,2,1,0,0
13,0,0.66,0,6,6,20,0,2,0,0,0
23,0,8.0,0,4,1,12,0,2,2,0,0
30,1,1.0,1,2,3,15,0,2,1,0,0
38,1,0.5,0,4,4,18,0,1,1,0,0
25,1,2.0,0,2,5,10,0,1,1,0,0
27,0,0.5,2,7,5,19,0,1,1,0,1
14,1,2.0,0,3,1,19,0,0,1,0,0
37,0,0.5,1,2,7,20,1,2,0,0,0
40,0,5.0,1,4,6,20,0,1,0,1,0
16,0,0.5,0,4,4,8,0,2,1,0,1
22,1,3.0,2,2,4,11,0,2,0,0,1
21,1,3.0,1,6,6,12,0,1,2,0,0
21,0,0.5,1,5,5,6,0,1,2,0,0
8,0,10.0,2,4,5,13,1,2,0,0,0
16,1,0.5,0,5,5,13,0,2,0,0,1
31,1,15.0,1,4,3,21,1,0,1,0,0
43,1,0.5,0,1,1,18,0,1,1,0,0
10,0,0.5,0,4,3,9,0,2,2,0,0
32,0,2.0,0,9,5,19,1,0,0,0,0
35,0,1.5,0,5,4,19,0,2,0,0,0
9,1,1.5,1,4,1,21,0,1,2,0,0
17,1,0.5,2,8,1,13,0,2,2,0,0
11,1,0.5,1,5,6,8,0,1,0,0,0
32,0,12.0,2,6,5,18,0,0,2,0,0
10,0,10.0,0,2,5,20,1,2,0,0,1
22,1,5.0,2,5,5,10,1,1,2,0,0
17,0,3.0,0,5,5,8,1,0,2,0,0
4,1,0.66,1,4,7,7,0,0,2,0,0
25,0,0.5,1,3,7,10,0,1,1,0,0
21,1,8.0,2,4,5,13,0,2,1,0,0
38,0,10.0,0,5,7,14,0,1,1,0,0
39,0,1.0,0,7,5,10,0,0,2,0,0
1,1,5.0,2,5,1,8,0,1,1,0,1
25,1,10.0,0,8,3,17,0,0,2,0,0
37,1,1.0,0,4,4,8,0,0,1,0,1
17,1,8.0,0,5,7,13,0,0,0,0,0
42,1,5.0,1,1,5,8,1,0,2,0,0
24,0,5.0,1,5,4,21,0,2,1,0,0
2,1,10.0,1,7,6,14,0,0,1,0,0
41,1,0.5,0,3,1,15,0,0,2,0,0
15,1,3.0,1,6,4,21,0,0,2,0,0
32,0,1.0,0,10,1,20,0,1,2,0,0
40,1,5.0,0,4,2,6,0,2,2,0,0
6,1,0.5,2,5,3,20,1,0,2,0,0
1,1,10.0,0,8,2,6,0,1,2,0,0
23,0,1.0,1,7,1,10,0,0,2,0,0
40,0,2.0,1,10,7,9,0,2,0,0,0
17,1,3.0,0,3,6,8,1,2,1,0,0
35,0,10.0,1,5,2,6,0,2,0,0,0
42,1,3.0,0,8,1,12,0,2,2,0,0
29,0,3.0,2,6,2,6,0,1,0,0,0
9,1,1.0,0,5,1,21,0,2,2,0,0
13,0,0.5,0,1,3,11,0,1,1,0,0
6,1,3.0,2,5,6,15,0,1,1,0,0
6,1,3.0,1,3,3,7,0,2,1,0,0
20,0,8.0,2,2,3,19,1,1,0,0,0
3,1,2.0,2,4,1,21,0,1,1,0,0
17,1,1.0,0,10,4,9,1,2,2,0,0
12,1,0.5,0,4,2,13,0,0,1,0,0
1,1,0.5,2,3,7,8,0,0,0,0,0
17,0,10.0,1,4,2,14,0,1,1,0,0
3,1,5.0,2,4,2,10,1,2,1,0,0
26,0,2.0,1,7,6,11,0,2,0,0,0
15,0,0.5,2,3,2,7,0,2,0,0,0
37,0,1.0,2,4,3,6,0,0,0,0,0
32,0,5.0,1,4,4,10,0,1,2,0,0
32,1,3.0,2,4,2,6,0,2,1,0,0
4,1,3.0,0,9,4,9,1,1,2,0,0
18,0,0.5,2,6,1,21,1,2,2,0,0
33,1,10.0,0,2,1,13,0,2,0,0,0
36,0,1.0,1,8,6,19,0,2,2,0,1
41,1,10.0,1,5,2,17,0,1,1,0,1
14,1,3.0,0,5,5,18,0,0,0,0,0
34,1,10.0,2,8,6,7,0,0,2,0,1
14,0,1.0,0,7,3,11,0,1,1,0,0
35,0,12.0,0,6,6,17,0,2,1,0,0
4,1,5.0,1,8,2,15,0,0,1,0,1
24,0,12.0,0,3,3,18,0,0,2,0,0
29,0,5.0,2,4,2,19,1,1,0,0,0
33,1,10.0,0,4,3,20,0,1,0,0,0
6,0,10.0,1,3,7,10,1,1,1,0,0
34,1,15.0,2,3,5,6,0,2,0,0,1
41,1,8.0,1,3,5,13,1,2,0,0,0
33,1,10.0,0,1,6,10,0,1,0,0,0
1,0,1.5,0,6,1,14,0,1,0,0,0
5,1,2.0,1,3,6,7,0,0,2,0,0
27,1,3.0,1,1,2,20,0,0,0,0,0
16,0,3.0,2,3,5,11,1,1,0,0,0
6,0,2.0,1,3,5,12,0,1,2,0,0
41,0,15.0,1,9,6,6,0,1,0,1,0
13,0,5.0,0,4,2,19,0,0,0,1,0
36,1,3.0,0,5,6,15,0,0,0,0,0
33,0,10.0,1,5,7,9,0,2,1,0,0
12,0,10.0,1,7,6,7,1,0,2,0,0
16,0,8.0,0,7,6,12,0,0,0,0,0
10,0,10.0,2,4,2,8,0,1,2,0,0
25,1,3.0,2,6,1,14,0,1,2,0,0
20,0,2.0,2,4,5,13,0,2,0,0,0
31,1,3.0,2,2,3,17,0,1,2,0,0
4,0,8.0,0,8,2,15,1,1,1,0,0
23,1,2.0,1,2,2,18,0,0,2,0,1
2,1,5.0,2,3,2,12,0,1,0,1,0
22,0,0.5,0,3,6,13,0,0,0,0,0
38,1,0.5,1,2,6,6,1,0,1,0,1
8,0,0.5,2,6,2,15,0,1,0,0,0
7,1,0.5,1,6,5,17,1,1,1,0,0
14,1,5.0,2,3,3,11,0,0,2,0,0
3,1,3.5,1,7,1,12,0,2,2,0,0
16,0,10.0,2,4,4,12,0,1,2,0,0
33,1,1.0,2,3,5,18,0,0,0,0,0
18,0,0.66,1,6,5,19,0,0,0,0,0
16,1,0.66,1,7,7,14,0,1,1,0,0
8,1,1.5,1,4,4,12,0,0,2,0,0
34,1,10.0,0,3,4,17,0,1,1,0,0
12,1,0.5,0,4,2,12,0,2,1,0,0
11,1,0.66,1,2,3,18,0,2,0,0,0
5,1,0.5,0,7,5,11,0,0,2,0,0
27,0,5.0,2,6,5,8,0,1,1,0,0
12,0,1.5,1,5,1,18,1,1,2,0,0
17,0,8.0,0,4,4,11,0,2,0,0,0
6,1,8.0,1,7,4,14,0,2,2,0,0
34,0,0.5,2,5,5,16,0,1,1,0,0
5,1,2.0,2,6,4,15,0,0,1,0,0
28,0,3.5,0,2,2,8,1,1,2,0,0
14,0,2.0,2,4,1,8,0,0,2,0,0
5,1,0.5,1,7,5,16,0,0,2,0,0
34,1,5.0,0,3,6,12,0,1,1,0,0
42,0,5.0,1,4,1,12,0,1,1,0,0
33,0,2.0,1,4,6,10,0,2,1,0,1
22,0,8.0,1,5,7,13,0,2,2,0,0
5,0,8.0,2,2,2,13,0,2,1,0,0
2,1,0.5,1,6,1,16,0,0,2,0,0
30,0,8.0,2,5,6,16,1,2,1,0,0
40,1,2.0,1,4,4,20,0,1,1,0,0
4,1,5.0,2,4,5,7,0,0,2,0,0
34,0,1.5,2,4,1,16,0,2,0,0,0
13,1,0.5,2,6,3,11,0,1,1,1,0
20,0,1.0,1,5,5,10,0,1,0,0,0
7,1,2.0,1,2,1,9,1,2,1,0,0
15,1,1.0,2,4,5,12,1,1,1,0,0
23,0,10.0,1,8,6,9,1,1,1,0,0
14,1,10.0,2,7,1,10,0,1,2,0,0
23,1,10.0,1,10,1,13,0,2,1,0,0
33,0,5.0,2,4,4,10,0,1,0,0,0
29,1,0.5,2,4,1,16,0,0,1,0,0
20,1,0.66,0,2,3,18,1,1,1,0,0
29,0,0.5,1,2,4,16,0,1,1,0,0
24,0,8.0,1,5,3,21,0,2,2,0,0
18,1,0.5,0,5,6,14,0,1,2,0,0
10,1,3.0,2,5,3,15,0,2,0,0,0
42,1,2.0,2,8,7,7,0,2,2,0,0
8,0,10.0,0,5,2,7,0,2,1,0,0
26,1,2.0,0,9,3,20,0,2,2,0,0
29,1,10.0,2,6,1,14,0,1,2,0,0
10,1,15.0,1,5,5,7,0,1,1,0,0
17,1,10.0,0,7,4,8,0,2,1,0,0
2,1,3.0,0,2,4,11,0,2,2,0,0
6,1,3.0,0,3,4,9,0,2,1,0,0
5,0,0.5,0,6,5,13,0,2,2,0,0
28,0,8.0,0,2,3,13,0,1,2,0,0
42,1,10.0,0,4,6,7,0,0,1,0,0
5,1,10.0,2,3,7,20,0,1,0,0,0
18,0,0.5,2,7,2,7,0,2,2,0,0
26,0,3.0,0,6,1,8,0,2,0,0,0
20,0,12.0,2,4,6,19,0,2,0,0,0
42,1,3.5,1,5,4,16,1,2,2,0,0
27,1,0.5,1,7,1,7,0,0,2,0,0
12,1,3.0,0,7,3,10,1,2,1,0,1
7,1,0.5,1,1,7,6,1,0,1,1,0
3,0,8.0,1,5,6,12,0,1,0,0,0
10,0,8.0,2,4,7,13,0,0,0,0,0
35,0,10.0,2,6,2,17,0,1,2,0,0
25,0,1.0,2,6,7,9,0,0,2,0,0
36,1,0.5,2,6,4,12,1,2,1,0,0
16,1,2.0,1,7,7,14,1,0,2,0,0
2,0,1.0,0,8,3,12,1,2,2,0,0
24,0,5.0,2,3,6,7,0,0,0,0,0
10,0,3.0,1,6,2,7,0,1,2,0,1
39,0,3.5,2,2,6,15,1,0,0,0,0
22,0,0.5,1,2,4,15,0,0,0,0,0
26,1,3.0,2,1,3,15,0,1,1,0,0
40,1,10.0,0,5,1,11,1,0,1,0,0
27,0,3.0,2,5,6,13,0,1,0,0,0
29,0,12.0,0,4,5,17,1,0,2,0,0
39,0,5.0,2,4,4,15,0,1,2,0,0
20,1,0.5,2,3,2,16,0,1,2,0,0
27,1,0.66,2,3,2,18,0,2,0,0,0
42,1,10.0,1,5,5,15,0,1,1,0,0
20,0,0.5,1,5,5,19,1,1,2,0,0
33,1,3.0,0,2,3,16,1,2,0,0,0
20,0,3.5,0,3,5,17,0,2,1,0,0
36,1,5.0,1,5,4,8,0,1,2,0,0
2,1,0.5,0,2,6,6,1,2,0,0,0
30,1,0.5,0,8,5,6,0,1,0,0,0
35,0,1.5,1,1,4,16,0,1,1,0,1
22,0,8.0,1,2,1,7,0,0,1,0,0
3,1,3.0,1,10,5,21,0,1,2,0,0
6,0,0.5,1,7,1,15,0,2,1,0,0
15,0,10.0,2,2,7,11,0,0,0,0,0
27,0,3.0,1,4,6,7,0,0,2,0,0
10,0,3.0,0,4,2,11,0,2,0,0,0
9,0,5.0,2,3,6,21,1,2,0,0,0
34,0,8.0,2,6,7,16,1,0,0,0,0
32,0,0.66,0,4,5,6,0,2,0,0,0
6,1,5.0,2,4,2,14,0,2,2,0,0
42,0,10.0,0,5,6,17,0,1,0,0,0
37,0,0.5,2,6,1,20,0,2,1,0,0
2,1,0.5,2,6,2,21,1,1,0,0,0
29,1,0.5,0,7,1,19,1,2,0,0,0
4,1,3.0,0,5,3,21,0,2,2,0,0
1,1,0.5,0,2,6,12,1,2,2,0,0
33,0,5.0,0,9,6,6,0,2,2,0,0
26,1,2.0,1,7,1,21,0,0,1,0,0
25,1,0.5,1,4,3,14,0,0,0,0,0
10,0,0.5,0,4,2,18,0,2,0,0,1
15,0,10.0,1,0,1,14,0,0,1,0,0
22,0,3.0,0,9,3,16,0,2,1,0,0
21,1,3.0,0,6,1,19,0,2,2,0,0
22,0,2.0,2,6,4,15,1,1,1,0,0
37,1,10.0,0,4,6,16,0,1,1,0,1
35,0,0.5,0,4,4,11,0,2,2,0,0
30,0,5.0,0,6,2,7,0,0,1,0,0
25,1,1.0,0,7,4,7,0,0,2,0,0
28,0,10.0,2,6,6,17,0,2,0,0,0
1,0,3.0,0,4,5,19,0,0,2,0,0
4,0,0.5,2,7,3,13,0,2,1,0,0
7,0,10.0,0,3,6,14,0,1,1,1,0
9,0,5.0,2,6,6,9,0,0,2,0,0
37,1,0.5,1,2,5,7,0,0,1,0,0
33,1,12.0,2,6,4,20,1,1,0,0,0
1,0,0.5,2,5,2,10,0,2,2,0,0
10,1,1.0,0,4,5,18,0,0,2,0,0
37,1,3.0,2,3,6,21,0,1,1,0,0
9,1,2.0,2,4,7,12,0,0,1,0,0
43,0,10.0,0,9,2,19,0,1,1,0,0
32,0,2.0,1,2,1,9,0,0,2,0,0
32,0,8.0,1,3,6,17,0,2,2,0,0
6,1,10.0,1,5,5,14,0,0,1,0,0
39,1,5.0,2,3,1,17,0,1,2,0,0
17,0,5.0,0,4,5,20,0,2,0,0,0
10,0,10.0,1,6,7,9,0,0,1,0,0
27,1,0.5,1,11,3,13,1,1,2,0,0
36,1,1.5,1,6,2,8,0,1,0,0,0
21,0,10.0,1,3,1,17,0,2,1,0,0
25,1,1.0,0,4,7,19,0,0,2,0,1
28,1,10.0,1,7,4,17,0,2,1,0,0
15,1,5.0,2,1,5,11,0,1,1,1,0
4,1,2.0,2,5,6,20,1,1,1,0,0
29,1,3.0,0,4,1,11,0,0,2,0,0
9,1,1.0,1,3,7,8,1,1,0,1,0
27,1,3.0,1,9,7,7,0,2,0,0,0
26,0,1.0,2,4,5,11,0,1,1,0,1
33,0,3.0,0,1,5,12,1,0,2,0,0
28,1,0.5,2,5,5,12,0,0,2,0,0
17,1,0.5,0,8,1,15,0,1,2,0,0
42,1,10.0,0,7,1,16,1,2,0,0,0
43,0,3.0,0,3,5,6,1,0,2,0,1
20,0,3.0,2,3,4,17,0,1,1,0,0
41,1,3.0,0,4,6,11,0,1,2,0,0
40,0,10.0,2,9,2,14,0,1,0,0,0
23,1,2.0,2,3,7,18,0,2,0,0,0
32,1,3.0,1,7,5,14,1,2,0,1,0
34,1,0.5,2,8,4,20,1,2,0,0,1
5,1,2.0,2,8,2,17,1,0,2,0,0
35,1,0.5,1,3,5,7,1,1,2,0,1
41,1,0.5,1,1,7,9,0,2,0,0,0
11,1,10.0,1,2,2,11,0,0,2,1,0
3,0,0.5,0,2,5,9,0,0,1,0,0
34,1,0.5,0,3,1,17,0,0,0,0,1
11,0,0.5,1,2,5,14,0,0,0,0,0
16,1,5.0,0,8,5,20,0,2,2,0,0
18,1,0.5,1,8,5,7,0,0,1,0,0
30,0,0.5,0,3,5,15,0,2,0,0,0
10,0,0.5,2,6,4,11,0,2,1,0,0
18,1,10.0,0,4,3,6,0,2,0,0,0
39,0,8.0,0,10,4,14,0,1,2,0,0
33,1,15.0,2,6,4,6,0,2,0,0,0
37,1,2.0,1,4,1,18,1,0,2,0,0
13,0,3.0,0,7,5,18,0,1,1,0,0
3,0,12.0,0,2,4,17,0,1,2,0,0
10,0,2.0,2,2,2,19,0,1,2,0,0
39,0,3.0,2,8,5,13,0,2,0,0,0
1,1,0.5,2,2,1,18,0,2,0,0,0
27,0,5.0,2,5,6,20,0,1,1,0,0
8,0,2.0,1,9,6,14,0,0,1,0,0
43,0,10.0,0,5,1,6,0,1,1,0,0
17,0,1.0,0,5,7,6,0,2,2,0,0
9,0,0.5,0,5,2,15,0,2,2,0,0
6,1,3.0,0,4,6,19,1,0,0,0,1
25,1,0.5,1,5,1,12,0,0,1,0,0
40,0,5.0,0,5,6,15,1,1,0,0,0
28,0,3.5,1,10,5,10,0,2,0,1,0
34,1,15.0,1,8,3,20,0,1,2,0,0
38,0,0.5,2,2,3,16,0,0,0,1,0
9,1,12.0,2,6,4,8,0,1,2,0,0
18,1,3.0,0,6,1,14,0,1,0,0,0
21,0,10.0,1,3,7,7,0,2,1,0,0
2,1,2.0,2,9,5,21,0,2,1,0,0
39,0,2.0,1,2,2,11,0,2,0,0,0
41,0,8.0,2,5,2,9,0,1,0,0,0
37,1,3.0,1,2,5,10,0,2,1,0,0
38,1,2.0,0,5,5,7,0,2,1,0,0
15,0,10.0,0,3,2,6,0,0,2,0,0
28,1,1.0,1,1,1,14,0,2,1,1,0
18,0,0.5,2,7,6,8,1,0,2,0,0
35,1,5.0,2,6,4,11,0,1,1,0,0
22,1,5.0,0,8,4,20,0,1,0,0,0
11,0,1.0,0,4,4,19,0,2,0,0,0
13,0,0.5,0,1,5,14,0,0,1,0,0
4,0,0.5,2,5,2,20,1,2,0,0,0
22,1,5.0,2,4,7,6,0,0,2,0,0
7,0,3.0,0,5,7,17,0,2,2,0,0
24,0,8.0,1,3,2,10,0,0,2,0,0
4,1,0.5,2,4,2,21,0,0,1,0,0
28,1,0.5,0,5,6,9,0,1,2,0,0
15,0,0.66,1,8,2,20,0,0,0,0,0
1,0,0.5,2,5,2,8,1,1,2,0,0
3,0,0.5,1,12,3,7,1,2,1,1,0
14,0,10.0,1,5,6,19,0,2,2,0,0
39,1,1.0,2,6,5,8,0,0,0,0,0
1,1,3.0,0,1,7,19,0,1,0,0,0
39,0,2.0,1,7,6,6,0,1,1,0,0
39,0,10.0,0,3,5,18,0,2,2,0,0
21,0,10.0,2,8,3,6,0,1,0,1,0
29,1,5.0,1,5,4,18,0,1,1,0,0
5,0,10.0,1,4,1,18,0,2,1,0,0
10,0,0.5,1,6,6,13,0,1,1,0,0
28,1,0.66,1,4,5,10,1,2,1,1,0
21,1,10.0,1,6,5,7,0,1,1,0,0
7,0,2.0,2,5,3,8,1,0,1,0,0
3,0,3.0,1,5,5,20,0,2,0,0,0
20,1,1.0,2,5,5,19,0,2,2,0,0
33,0,3.5,0,4,4,19,0,2,1,0,0
36,0,12.0,2,4,3,7,0,0,2,0,0
4,1,8.0,1,4,6,20,0,2,1,0,1
5,1,10.0,0,5,5,15,1,0,0,0,0
1,1,0.5,2,6,2,7,0,1,0,0,0
4,0,0.5,2,6,3,9,0,0,2,0,0
12,1,1.5,2,11,4,17,0,2,1,0,0
27,1,2.0,1,8,6,9,0,0,2,0,0
43,0,10.0,1,6,1,12,0,0,1,0,0
23,0,1.0,2,5,5,7,1,0,1,1,0
25,1,8.0,2,8,2,14,0,0,1,0,1
21,1,10.0,0,3,2,12,0,1,1,0,0
24,0,10.0,1,7,1,9,0,1,1,0,0
25,0,1.5,1,6,3,17,0,1,1,0,0
32,1,2.0,0,5,4,12,0,2,0,0,1
32,1,0.5,2,4,5,20,0,0,0,0,0
5,0,3.0,2,7,5,15,0,1,1,0,1
37,1,12.0,0,3,6,16,0,2,2,0,0
43,0,12.0,2,4,5,6,0,2,2,0,0
43,1,5.0,2,5,2,18,0,0,0,0,0
40,0,3.0,0,1,3,12,0,0,2,1,0
16,0,0.5,0,4,1,18,0,0,1,0,0
34,1,2.0,0,5,3,11,0,0,1,0,0
21,1,15.0,2,7,4,20,1,0,1,0,0
9,0,10.0,0,4,4,14,0,0,1,0,0
6,1,3.0,2,6,7,13,1,1,1,1,0
36,1,3.5,1,3,1,7,0,1,2,0,0
40,1,10.0,1,4,2,20,0,0,2,0,0
22,0,15.0,0,5,6,16,0,2,1,0,0
42,1,1.0,2,7,1,8,0,1,1,0,0
5,1,10.0,2,3,6,21,0,0,2,0,0
43,0,10.0,2,8,4,18,0,1,2,0,0
23,1,2.0,0,5,2,8,0,2,1,0,0
17,1,0.5,2,6,3,18,1,2,2,0,0
12,0,0.5,2,2,4,19,0,1,1,0,0
23,0,0.5,2,3,2,17,0,0,0,0,0
16,1,10.0,1,3,2,21,0,0,1,0,0
3,1,0.5,2,7,5,11,0,0,2,0,0
30,0,0.5,1,9,3,7,0,2,0,0,0
22,0,3.0,2,8,2,16,0,2,2,0,0
9,1,0.5,2,2,1,7,0,2,2,0,0
29,1,0.66,2,4,6,9,0,2,2,0,0
38,1,2.0,1,5,7,6,1,1,0,0,1
23,0,5.0,2,4,3,6,0,0,1,1,0
13,1,12.0,0,6,3,6,1,0,0,0,0
32,0,8.0,2,6,7,10,1,1,0,0,0
23,0,0.5,1,5,4,18,0,1,0,0,0
17,0,10.0,1,5,3,14,0,0,0,0,0
41,1,8.0,0,7,3,9,1,0,0,0,0
21,1,3.0,0,3,5,19,0,1,1,0,0
2,1,5.0,0,2,3,13,1,1,1,0,0
38,0,0.66,1,6,6,12,0,2,2,0,0
6,1,5.0,2,6,6,18,0,1,2,0,0
18,0,0.5,2,8,6,11,0,1,2,0,0
30,0,0.5,0,7,2,19,0,2,2,0,0
22,0,0.5,0,5,7,14,0,0,1,0,0
34,0,10.0,2,3,7,15,0,2,2,0,0
30,0,0.5,0,3,1,6,0,1,1,0,0
17,0,5.0,2,6,7,12,0,1,2,0,0
32,1,5.0,2,7,6,14,0,0,0,0,0
43,0,0.5,2,10,5,20,0,0,1,0,0
14,1,0.5,2,6,5,15,1,2,1,0,0
10,0,1.0,1,6,5,21,0,0,2,0,0
37,1,5.0,2,5,5,19,0,1,2,0,0
35,1,2.0,0,2,4,21,0,0,0,0,0
9,1,3.5,0,5,7,18,1,1,0,0,1
43,1,0.5,0,7,5,19,0,0,1,0,0
28,0,5.0,0,8,4,7,0,2,2,0,0
11,0,3.0,1,3,4,20,0,0,1,0,0
14,0,2.0,2,5,3,18,0,1,2,0,0
40,0,10.0,2,6,1,9,0,2,1,0,0
33,1,5.0,0,7,3,10,0,2,1,0,0
15,1,0.66,0,6,4,20,1,0,2,0,0
28,1,0.5,0,5,3,20,0,0,2,0,0
24,0,5.0,2,4,2,16,1,2,0,0,0
8,1,0.66,1,4,7,10,0,2,2,0,0
9,0,2.0,1,5,5,16,0,1,1,0,0
34,1,8.0,1,5,5,18,0,2,2,0,0
34,1,0.5,1,11,7,12,1,2,2,0,0
33,1,3.0,0,6,7,15,0,2,0,0,0
3,1,2.0,2,4,4,13,0,2,2,0,0
10,1,10.0,0,3,3,18,0,1,0,0,0
41,0,3.0,1,5,7,21,0,2,0,0,0
43,1,8.0,0,3,2,14,0,1,1,0,0
1,0,10.0,1,7,2,10,1,2,1,0,0
29,0,3.0,2,5,6,7,0,1,1,0,0
35,0,3.5,1,3,2,7,0,1,2,0,0
13,0,8.0,0,7,4,10,0,0,2,0,0
1,0,8.0,2,3,6,20,0,1,1,0,0
35,0,0.5,1,2,3,10,1,1,2,0,0
29,0,0.5,1,5,2,10,0,1,0,0,0
13,0,1.5,2,1,2,19,1,0,1,0,1
29,1,0.5,0,5,3,11,1,1,2,0,0
40,1,8.0,2,7,3,17,1,0,2,0,0
24,0,0.5,0,4,5,21,0,1,0,0,0
26,0,8.0,1,5,1,20,1,1,1,0,0
17,0,15.0,1,6,1,21,1,1,1,0,0
7,1,3.0,2,4,2,13,0,1,2,0,0
13,1,1.0,1,6,3,21,0,2,1,0,0
5,0,10.0,2,8,5,16,0,2,0,0,0
26,0,3.5,1,5,4,10,1,2,1,0,0
3,1,3.5,1,5,1,18,0,1,0,0,0
7,1,1.0,0,3,6,8,0,2,2,0,0
40,0,10.0,2,8,1,14,0,0,0,0,0
1,0,0.5,2,6,3,9,0,1,2,0,0
17,0,5.0,1,2,7,17,0,2,2,0,0
25,0,0.5,0,3,4,13,0,0,0,0,0
3,1,3.5,0,5,1,21,0,0,0,0,0
15,1,1.0,2,5,7,14,1,1,0,0,0
29,0,1.0,2,8,5,16,0,1,2,0,0
32,0,2.0,1,3,1,12,1,0,1,0,1
26,0,3.0,2,4,3,8,0,0,2,0,1
16,1,10.0,1,5,3,15,0,1,0,0,0
25,0,5.0,0,5,6,16,1,0,2,0,0
28,0,1.0,2,4,6,11,0,2,0,0,0
9,0,3.0,0,4,4,12,0,2,0,0,0
1,1,5.0,0,5,1,17,0,0,1,1,0
29,0,0.5,1,7,4,12,0,0,2,0,1
22,1,8.0,0,11,7,19,1,1,0,0,0
16,0,0.5,1,4,1,13,0,2,2,0,0
42,0,2.0,1,5,2,15,0,2,1,0,0
42,0,5.0,0,7,1,10,0,2,0,0,1
7,1,5.0,0,2,3,10,0,2,0,1,0
14,0,1.0,1,4,3,18,0,2,2,0,1
29,0,10.0,1,3,2,21,0,2,2,0,0
33,1,1.0,0,4,1,21,0,1,2,0,0
